Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,85.9000015258789,86.3499984741211,85.19999694824219,85.94999694824219,83.21485900878906,1410500
2020-01-03,84.66999816894531,85.33000183105469,84.5,84.56999969482422,81.8788070678711,1118300
2020-01-06,84.0,84.81999969482422,83.5999984741211,84.81999969482422,82.12081909179688,1993200
2020-01-07,83.95999908447266,85.26000213623047,83.94000244140625,85.08000183105469,82.37256622314453,1684700
2020-01-08,85.95999908447266,86.47000122070312,85.19999694824219,85.91999816894531,83.18582916259766,1847600
2020-01-09,86.45999908447266,87.69999694824219,86.16999816894531,87.2699966430664,84.49285888671875,1912700
2020-01-10,87.72000122070312,88.23999786376953,87.31999969482422,87.58999633789062,84.80268096923828,1417000
2020-01-13,87.80999755859375,88.31999969482422,86.73999786376953,87.45999908447266,84.67681884765625,1630200
2020-01-14,87.2699966430664,88.20999908447266,86.69999694824219,87.98999786376953,85.18995666503906,1675200
2020-01-15,87.62999725341797,89.11000061035156,87.55000305175781,88.62000274658203,85.79991149902344,1630400
2020-01-16,89.12000274658203,89.48999786376953,88.86000061035156,89.45999908447266,86.61317443847656,1595900
2020-01-17,89.97000122070312,90.27999877929688,89.20999908447266,90.12000274658203,87.25218200683594,3718300
2020-01-21,89.80000305175781,90.1500015258789,89.45999908447266,89.61000061035156,86.7583999633789,2697400
2020-01-22,89.94000244140625,90.63999938964844,89.83999633789062,90.12999725341797,87.26185607910156,1665800
2020-01-23,89.62000274658203,89.9800033569336,88.66000366210938,89.06999969482422,86.235595703125,1228300
2020-01-24,89.44999694824219,89.45999908447266,87.58000183105469,88.26000213623047,85.45136260986328,1164500
2020-01-27,86.54000091552734,87.16999816894531,86.20999908447266,86.55999755859375,83.80545043945312,1868000
2020-01-28,86.8499984741211,87.4800033569336,86.19000244140625,87.18000030517578,84.40573120117188,1652200
2020-01-29,87.55000305175781,88.36000061035156,87.1500015258789,87.23999786376953,84.46382904052734,1131500
2020-01-30,84.9000015258789,85.02999877929688,83.5999984741211,84.37999725341797,81.69482421875,3026700
2020-01-31,84.02999877929688,84.33999633789062,82.33999633789062,82.55999755859375,79.9327392578125,2850400
2020-02-03,83.29000091552734,83.69000244140625,82.11000061035156,82.1500015258789,79.53580474853516,1919800
2020-02-04,82.8499984741211,83.9000015258789,82.77999877929688,83.5199966430664,80.86219787597656,1676000
2020-02-05,84.52999877929688,85.5,84.38999938964844,84.93000030517578,82.22733306884766,2345100
2020-02-06,85.30999755859375,85.38999938964844,84.58000183105469,84.81999969482422,82.12081909179688,835500
2020-02-07,84.61000061035156,84.79000091552734,82.91999816894531,83.16999816894531,80.5233383178711,1447600
2020-02-10,83.04000091552734,84.63999938964844,82.93000030517578,84.43000030517578,81.74322509765625,2066900
2020-02-11,85.02999877929688,85.66999816894531,84.83999633789062,85.08999633789062,82.38223266601562,1543200
2020-02-12,85.4000015258789,86.05999755859375,85.29000091552734,85.43000030517578,82.71141815185547,1464200
2020-02-13,85.0999984741211,85.68000030517578,84.66000366210938,85.47000122070312,82.75012969970703,1596300
2020-02-14,85.72000122070312,85.86000061035156,85.12000274658203,85.81999969482422,83.08900451660156,1965400
2020-02-18,85.66000366210938,86.08000183105469,84.52999877929688,84.79000091552734,82.09178161621094,2872500
2020-02-19,84.69999694824219,85.83999633789062,83.44999694824219,85.3499984741211,82.63395690917969,4741300
2020-02-20,84.9000015258789,84.98999786376953,83.36000061035156,84.33999633789062,81.65611267089844,2543600
2020-02-21,83.9000015258789,85.08999633789062,83.4000015258789,85.06999969482422,82.36287689208984,1762500
2020-02-24,82.22000122070312,82.58999633789062,80.0199966430664,80.5,77.93828582763672,2919200
2020-02-25,80.69999694824219,80.87999725341797,77.69000244140625,77.94999694824219,75.4694595336914,2768000
2020-02-26,78.66000366210938,80.2699966430664,78.08999633789062,78.11000061035156,75.62435150146484,2526000
2020-02-27,76.68000030517578,80.30000305175781,76.37000274658203,77.43000030517578,74.96601104736328,2879400
2020-02-28,74.97000122070312,77.06999969482422,74.16999816894531,77.06999969482422,74.61746215820312,3755600
2020-03-02,77.30999755859375,82.0,77.23999786376953,81.97000122070312,79.36152648925781,3407500
2020-03-03,81.88999938964844,85.0,79.27999877929688,80.31999969482422,77.7640380859375,3017200
2020-03-04,81.7699966430664,84.43000030517578,80.72000122070312,84.3499984741211,81.66578674316406,1905300
2020-03-05,82.13999938964844,83.25,79.69999694824219,80.45999908447266,77.89956665039062,2322600
2020-03-06,77.94999694824219,78.9000015258789,76.5,78.55999755859375,76.0600357055664,2959900
2020-03-09,72.58999633789062,74.19000244140625,70.16999816894531,70.75,68.49857330322266,4598200
2020-03-10,73.05000305175781,73.62000274658203,69.66000366210938,72.91000366210938,70.58983612060547,3537300
2020-03-11,70.76000213623047,71.7300033569336,67.56999969482422,68.83999633789062,66.64934539794922,4985900
2020-03-12,64.0,67.13999938964844,62.15999984741211,63.41999816894531,61.40182876586914,5055000
2020-03-13,66.52999877929688,69.51000213623047,63.75,69.19999694824219,66.99788665771484,3261200
2020-03-16,63.40999984741211,66.62000274658203,61.130001068115234,64.12999725341797,62.089229583740234,4742800
2020-03-17,66.0199966430664,70.52999877929688,63.939998626708984,70.44000244140625,68.19845581054688,3341800
2020-03-18,65.19000244140625,69.87999725341797,65.18000030517578,68.87000274658203,66.67839050292969,4123900
2020-03-19,68.54000091552734,68.58999633789062,64.16999816894531,65.76000213623047,63.6673583984375,3430700
2020-03-20,65.98999786376953,71.0,64.95999908447266,66.45999908447266,64.3451156616211,3258400
2020-03-23,66.80000305175781,67.55999755859375,62.09000015258789,63.369998931884766,61.35342025756836,2989600
2020-03-24,65.52999877929688,68.18000030517578,64.5999984741211,67.0,64.86788940429688,2868900
2020-03-25,67.12000274658203,71.79000091552734,65.11000061035156,69.0,66.80425262451172,2628100
2020-03-26,70.0,74.44999694824219,69.6500015258789,73.72000122070312,71.37406158447266,3267500
2020-03-27,71.55000305175781,73.20999908447266,70.27999877929688,70.91000366210938,68.65348815917969,1829800
2020-03-30,71.05999755859375,73.18000030517578,71.05999755859375,72.66999816894531,70.53651428222656,1486200
2020-03-31,72.33999633789062,72.80000305175781,70.5,71.62000274658203,69.5173568725586,1822100
2020-04-01,69.47000122070312,70.2300033569336,68.1500015258789,68.91999816894531,66.8966293334961,2173600
2020-04-02,68.2699966430664,72.44999694824219,68.13999938964844,72.29000091552734,70.16767120361328,1840300
2020-04-03,71.70999908447266,72.33000183105469,69.66000366210938,70.41999816894531,68.35257720947266,2052600
2020-04-06,72.97000122070312,74.98999786376953,72.25,74.36000061035156,72.17689514160156,2312000
2020-04-07,76.61000061035156,77.55999755859375,74.0199966430664,74.02999877929688,71.85658264160156,2458000
2020-04-08,74.16999816894531,77.16999816894531,72.75,76.69000244140625,74.43851470947266,2703000
2020-04-09,76.43000030517578,78.72000122070312,76.2300033569336,78.33000183105469,76.0303726196289,2399900
2020-04-13,77.44000244140625,77.98999786376953,75.0199966430664,76.20999908447266,73.97260284423828,1533000
2020-04-14,77.30000305175781,79.19999694824219,77.23999786376953,78.83000183105469,76.51567840576172,2650300
2020-04-15,77.44000244140625,78.38999938964844,77.0,77.05000305175781,74.7879409790039,2721100
2020-04-16,78.05999755859375,78.91999816894531,76.47000122070312,78.75,76.43803405761719,1969300
2020-04-17,80.08999633789062,80.3499984741211,78.30999755859375,79.55000305175781,77.21454620361328,1313400
2020-04-20,79.05000305175781,79.05000305175781,76.9800033569336,77.37000274658203,75.0985336303711,1679400
2020-04-21,75.76000213623047,75.80000305175781,73.70999908447266,73.75,71.58482360839844,2848100
2020-04-22,74.75,75.58000183105469,73.77999877929688,75.16999816894531,72.96312713623047,2347400
2020-04-23,76.5999984741211,77.48999786376953,75.05000305175781,75.08999633789062,72.8854751586914,2097700
2020-04-24,75.62000274658203,75.91000366210938,74.0199966430664,75.75,73.52610778808594,1654300
2020-04-27,76.3499984741211,76.62000274658203,75.83999633789062,76.25,74.01142883300781,1295800
2020-04-28,77.0,77.0,75.33999633789062,75.44999694824219,73.23489379882812,1855900
2020-04-29,76.30000305175781,79.37999725341797,76.13999938964844,78.72000122070312,76.4089126586914,2409400
2020-04-30,77.95999908447266,78.44000244140625,75.98999786376953,76.66000366210938,74.40938568115234,1795200
2020-05-01,75.55000305175781,76.0999984741211,73.56999969482422,74.20999908447266,72.03131103515625,1618600
2020-05-04,74.27999877929688,74.62000274658203,73.41999816894531,74.55999755859375,72.37104034423828,1555400
2020-05-05,74.91000366210938,77.58000183105469,74.83000183105469,76.37000274658203,74.1279067993164,1476100
2020-05-06,76.69000244140625,78.83000183105469,76.6500015258789,77.87000274658203,75.5838623046875,2303600
2020-05-07,78.7699966430664,79.33000183105469,77.54000091552734,78.5,76.19536590576172,1190600
2020-05-08,79.66999816894531,80.33000183105469,79.19000244140625,79.70999908447266,77.36982727050781,2255000
2020-05-11,79.5999984741211,81.98999786376953,79.5,81.2699966430664,78.884033203125,1691600
2020-05-12,81.58000183105469,82.30000305175781,79.77999877929688,79.8499984741211,77.50572204589844,2278900
2020-05-13,80.37999725341797,81.93000030517578,79.02999877929688,80.16000366210938,77.80664825439453,2664900
2020-05-14,79.29000091552734,81.66000366210938,78.72000122070312,81.63999938964844,79.24317169189453,2285900
2020-05-15,81.51000213623047,82.83000183105469,81.22000122070312,81.58999633789062,79.19464111328125,4529400
2020-05-18,83.23999786376953,84.38999938964844,82.29000091552734,83.66000366210938,81.20387268066406,2076000
2020-05-19,83.2300033569336,83.54000091552734,81.88999938964844,81.97000122070312,79.56349182128906,2099200
2020-05-20,82.9800033569336,82.9800033569336,81.47000122070312,81.70999908447266,79.31111907958984,2748100
2020-05-21,81.72000122070312,82.19000244140625,80.45999908447266,80.75,78.37931823730469,2576500
2020-05-22,85.0,87.66999816894531,84.19999694824219,84.9800033569336,82.48511505126953,5063100
2020-05-26,86.2300033569336,86.79000091552734,85.63999938964844,86.12999725341797,83.60136413574219,3173400
2020-05-27,86.30000305175781,86.4800033569336,84.37000274658203,86.18000030517578,83.64989471435547,1917600
2020-05-28,86.87000274658203,87.8499984741211,86.05999755859375,86.69000244140625,84.1449203491211,1908700
2020-05-29,87.16999816894531,88.48999786376953,86.47000122070312,88.13999938964844,85.55233764648438,2394500
2020-06-01,88.04000091552734,89.9800033569336,87.94000244140625,89.91000366210938,87.27039337158203,2477600
2020-06-02,90.0,90.62999725341797,89.11000061035156,90.29000091552734,87.63922882080078,1682800
2020-06-03,90.6500015258789,91.13999938964844,90.26000213623047,90.48999786376953,87.8333511352539,1382500
2020-06-04,89.81999969482422,91.73999786376953,89.81999969482422,91.13999938964844,88.46429443359375,2227500
2020-06-05,92.12999725341797,93.04000091552734,90.08999633789062,90.37999725341797,87.72659301757812,2844700
2020-06-08,89.30999755859375,90.58999633789062,89.05999755859375,90.29000091552734,87.63922882080078,1804700
2020-06-09,90.08999633789062,90.51000213623047,89.31999969482422,89.7699966430664,87.13448333740234,1817300
2020-06-10,90.31999969482422,90.58000183105469,89.45999908447266,89.80999755859375,87.17330932617188,1410300
2020-06-11,88.62999725341797,88.62999725341797,85.0199966430664,85.02999877929688,82.53363800048828,2491300
2020-06-12,86.83000183105469,87.30000305175781,83.98999786376953,86.11000061035156,83.58195495605469,1520000
2020-06-15,84.4000015258789,87.27999877929688,83.70999908447266,86.95999908447266,84.40699005126953,1551400
2020-06-16,88.87999725341797,89.23999786376953,86.51000213623047,87.44000244140625,84.87289428710938,1049200
2020-06-17,87.8499984741211,88.75,87.45999908447266,87.91999816894531,85.33880615234375,900800
2020-06-18,87.43000030517578,88.5,87.26000213623047,88.20999908447266,85.62028503417969,1491500
2020-06-19,89.41000366210938,89.79000091552734,87.76000213623047,88.7300033569336,86.12503051757812,1784700
2020-06-22,88.63999938964844,89.06999969482422,87.7699966430664,88.52999877929688,85.93090057373047,1245500
2020-06-23,89.19000244140625,89.69999694824219,88.66000366210938,89.27999877929688,86.65888214111328,1160300
2020-06-24,89.08000183105469,89.08000183105469,86.31999969482422,86.55999755859375,84.01873016357422,1806600
2020-06-25,86.43000030517578,87.3499984741211,84.80000305175781,87.26000213623047,84.69817352294922,1350100
2020-06-26,87.2300033569336,87.55999755859375,85.5199966430664,85.9000015258789,83.37811279296875,2225800
2020-06-29,86.55999755859375,87.36000061035156,86.11000061035156,87.29000091552734,84.90522766113281,1302500
2020-06-30,87.33000183105469,88.87999725341797,87.23999786376953,88.37000274658203,85.9557113647461,1920200
2020-07-01,88.88999938964844,88.88999938964844,87.30000305175781,88.11000061035156,85.70281982421875,1137000
2020-07-02,88.83000183105469,89.48999786376953,88.55000305175781,88.68000030517578,86.25725555419922,1507700
2020-07-06,89.0199966430664,90.63999938964844,89.0199966430664,89.30999755859375,86.87002563476562,1412200
2020-07-07,88.83999633789062,90.04000091552734,88.66999816894531,89.20999908447266,86.77276611328125,1441700
2020-07-08,89.5199966430664,90.33000183105469,89.12999725341797,89.54000091552734,87.09375,1069600
2020-07-09,89.6500015258789,90.4000015258789,88.55999755859375,89.91999816894531,87.46336364746094,1133800
2020-07-10,89.8499984741211,89.87000274658203,88.56999969482422,89.41999816894531,86.9770278930664,938100
2020-07-13,89.97000122070312,91.23999786376953,88.6500015258789,89.26000213623047,86.82140350341797,1646200
2020-07-14,88.83000183105469,90.79000091552734,88.06999969482422,90.69000244140625,88.21234130859375,1361200
2020-07-15,91.73999786376953,93.05999755859375,91.08000183105469,92.87999725341797,90.34249877929688,1897100
2020-07-16,92.9800033569336,93.20999908447266,92.05999755859375,92.86000061035156,90.32304382324219,1226400
